Title,Link,website,Article_Text,date
عمدة نيويورك يدين الاسلاموفوبيا,https://elbashayer.com/%d8%b9%d9%85%d8%af%d8%a9-%d9%86%d9%8a%d9%88%d9%8a%d9%88%d8%b1%d9%83-%d9%8a%d8%af%d9%8a%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%84%d8%a7%d9%85%d9%88%d9%81%d9%88%d8%a8%d9%8a%d8%a7/,elbashayer.com,"أمجد مكي : يكتب من نيويورك
اتخذ عمدة مدينة نيويورك إريك آدامز موقفًا قويًا ضد الإسلاموفوبيا وجميع أشكال التعصب، معلنًا أن الكراهية لن يتم التسامح معها في المدينة.
وفي بيان، أكد آدامز للمجتمعات المسلمة وغيرها من المجتمعات الدينية أن لها الحق في العبادة في سلام، مؤكدًا أن شرطة نيويورك ستعمل على ضمان سلامتهم.
وردًا على الحوادث الأخيرة من الخطاب البغيض خارج مسجد نور الإسلام في بروكلين، أعلن آدامز أن فريقه سيجمع قادة الدين في مسجد نور الإسلام للتنديد بمثل هذه الأعمال.
ومن جانبه علق المحقق محمد أمين، مستشار عمدة نيويورك للشؤون الإسلامية، على الأمر قائلاً: “إن سلامة وكرامة مجتمعنا المسلم هي أولوية قصوى. لن نسمح للكراهية بتقسيمنا. إن شرطة مدينة نيويورك تقف إلى جانب جميع الجماعات الدينية في ضمان حقها في العبادة دون خوف”.
وتعزز هذه الخطوة التزام المدينة بالتسامح الديني والتضامن المجتمعي.",2026-01-11
تميمة نجاح الانفلونسر وقوة تأثيرهم اللي سيطرت على 72 من قرارات الجمهور,https://elbashayer.com/%d8%aa%d9%85%d9%8a%d9%85%d8%a9-%d9%86%d8%ac%d8%a7%d8%ad-%d8%a7%d9%84%d8%a7%d9%86%d9%81%d9%84%d9%88%d9%86%d8%b3%d8%b1-%d9%88%d9%82%d9%88%d8%a9-%d8%aa%d8%a3%d8%ab%d9%8a%d8%b1%d9%87%d9%85-%d8%a7%d9%84/,elbashayer.com,"في البلوج دة..  حتكتشف تميمة نجاح الانفلونسر، وقوة تأثيرهم اللي سيطرت على 72% من قرارات الجمهور وخلقوا انماط مستهلكين بثقافة رقمية متطورة
#عالم_المؤثرين
#قوة_التأثير
#صناع_المحتوى
#التسويق_الرقمي",2026-01-11
إزاي من أكلات بسيطة التكلفة خلقوا ترندات وغيروا في أنماط استهلاك المصريين للطعام ,https://elbashayer.com/%d8%a5%d8%b2%d8%a7%d9%8a-%d9%85%d9%86-%d8%a3%d9%83%d9%84%d8%a7%d8%aa-%d8%a8%d8%b3%d9%8a%d8%b7%d8%a9-%d8%a7%d9%84%d8%aa%d9%83%d9%84%d9%81%d8%a9-%d8%ae%d9%84%d9%82%d9%88%d8%a7-%d8%aa%d8%b1%d9%86%d8%af/,elbashayer.com,"“أسرار محدش حيقولهالك عن فود بلوجر الغلابة غير في #كوكب_المؤثرين! إزاي من أكلات بسيطة التكلفة خلقوا ترندات وغيروا في أنماط استهلاك المصريين للطعام !
#نفوذ_المؤثرين
#صناع_المحتوي
#التسوق_الرقمي
https://youtu.be/GNXsdb0emMk",2026-01-11
حقولك  إزاي الإنفلونسر بيكسب فلوس من السوشيال ميديا,https://elbashayer.com/%d8%ad%d9%82%d9%88%d9%84%d9%83-%d8%a5%d8%b2%d8%a7%d9%8a-%d8%a7%d9%84%d8%a5%d9%86%d9%81%d9%84%d9%88%d9%86%d8%b3%d8%b1-%d8%a8%d9%8a%d9%83%d8%b3%d8%a8-%d9%81%d9%84%d9%88%d8%b3-%d9%85%d9%86-%d8%a7/,elbashayer.com,"حقولك .. إزاي الإنفلونسر بيكسب فلوس من السوشيال ميديا ويحوله من مجرد محتوى، لبيزنس حقيقي!
#كوكب_المؤثرين
#نفوذ_المؤثرين
#صناع_المحتوي
#التسوق_الرقمي
https://youtu.be/S3TC6FpJ7Wc",2026-01-11
صندوق الدين العام بتاع الإحتلال البريطاني يلد حفيدا بإسم صندوق تصفير ديون مصر,https://elbashayer.com/%d8%b5%d9%86%d8%af%d9%88%d9%82-%d8%a7%d9%84%d8%af%d9%8a%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d8%a8%d8%aa%d8%a7%d8%b9-%d8%a7%d9%84%d8%a5%d8%ad%d8%aa%d9%84%d8%a7%d9%84-%d8%a7%d9%84%d8%a8%d8%b1%d9%8a/,elbashayer.com,"صندوق الدين العام بتاع الإحتلال البريطاني يلد حفيدا بإسم صندوق تصفير ديون مصر
حسن عامر
عام ١٨٧٩شكلت في مصر حكومة مختلطة بضغط شديد من الحكومتين الفرنسية والبريطانية ، القوي العظمي آنذاك . وضمت التشكيلة وزيرا للمالية بريطاني ووزيرا للمصروفات فرنسي . الأول مهمته التحكم في موارد الدولة ، والثاني التحكم في مصروفات الحكومة .
تذكرت الواقعة كما قرأتها بكل كواليس الضغوط التي مورست علي الخديوي إسماعيل ..
الواقعة الآن تتكرر بما يتفق مع العصر ..
حسن باشا هيكل شغال ماشاء الله للترويج لمشروع تصفير ديون مصر ( حلو العنوان وكلمة تصفير يعني خليها صفر )  ..
إزاي ياسي حسن ؟.
أجاب تنتقي الدولة عددا من الأصول الثقيله ، وتحول ملكيتها الي صندوق سيادي ( غير الصندوق اللي عندنا ) . ويكون الصندوق تابعا للبنك المركزي . علي أن يلتزم البنك المركزي سداد الديون وتحرير الموازنة العامة من الأقساط والفوائد والضغوط المزعجة التي يتحملها وزير المالية ، أخويا وحبيبي ..
المشروع قدم لأول مرة أمام إجتماع حضره عدد من المصرفيين العظام وبينهم هشام عز العرب رئيس التجاري الدولي ..
هشام كعبل الفكرة من أول جلسة ، وقال أمام الإجتماع ، هذا يعني وضع ٤٠٪ من الأصول تحت تصرف الأجانب ، لأن ٤٠٪ من الدين الداخلي عبارة عن مشتريات الأجانب للأوراق المالية التي تصدرها وزارة المالية . لا ياعم حسن هيكل هذا المشروع لا يصلح لمواجة أزمة الديون ، لأنه يشكل تهديدا للأمن القومي .
ونام المشروع حوالي ٦ شهور ..
وفجأة أصابته صحوة الموت  ..
إزاي؟
إتحادالغرفالتجاريةبرئاسةأحمدالوكيلزعيمإحتكاراتالأرز،دعااليمؤتمرللإستماعومناقشةصندوقالدينالذييقترحهحسنباشاهيكل ..
واليوم تردد فجأة الإقتراح كثيرا في حوارات فيس بوك ، وكأنه رسالة من السماء : ياللا إتفقوا يامصريين علي كلمة سوء يقدمها لكم حسن باشا هيكل ..
ودخلت أستاذ كرسي النفسنة الدكتورة علياء المهدي وسجلت رأيها اليوم علي صفحتها بالفيس بوك علي النحو التالي :
د. علياء المهدي : خلينانبتديالحكايةمنأولها
مصر في يناير ٢٠١١ كانت مديونيتها الخارجية ٣٥ مليار دولار أمريكي و الدين الداخلي  اقل من ترليون جنيه.
استمرّت في الاستدانة حتي بلغ الدين الأجنبي حوالي ١٦١ مليار دولار و الدين المحلي حوالي ١٢ ترليون جنيه او اكثر قليلا…في ٢٠٢٥.
الحكومة اصبحت في مأزق و تواجه صعوبة سداد المديونية…
فواحد اقتصادي اقترح أننا نصفر المديونية الحكومية !!! يعني نخليها صفر!!!!
ازاي؟؟؟
ننقل كل المديونية للبنك المركزي المصري ( اللي مفروض انه هيئة مستقلة تماما عن الحكومة)  ليتحملها هو
و في مقابل ذلك نعطيه نسبة حوالي ٧٠٪؜ من أصول الصندوق السيادي مش متأكدة من النسبة) و هو يتصرف فيها بالبيع و التحصيل و سداد الدين
طيبماذالوواجهالبنكالمركزيصعوبةفيالبيعكماواجهتالحكومةوالصندوقالسيادي؟
هل حــ يسحب ودائع الأفراد علشان يسدد بها و إلا حـ يعمل إيه بالضبط؟؟
المسألة جد : الجماعة تروج لمشروع صندوق الدين ، وتجيب واحد مش ضروري خواجة ، ممكن مصري يحمل جنسية الخواجات ومصالحهم ، وتختاره وزيرا للمالية ( مبروك عليك ياأبو علي لأنه يحمل الجنسيه البريطانية ) ، وواحد للمصروفات مصري ويحمل الجنسية الأمريكية .
وكده يبقي قفلنا مشروع مصر قد الدنيا الذي يقوده زعيمنا وقائدنا وملهمنا …
باي باي يامصريين .
ملاحظة أخيره للجماعة التي تسير الي الجحيم بإذن الله :
مش عارفين إن أزمة الديون إتحلت وإترتبت . وأن الحكومة اللي مش عجباكم نجحت في تفريغ الضغوط وترتيب المدفوعات بوتيرة مريحة . الديون الضاغطة جدا تصل نسبتها الي ٣٠٪  . وهي الديون التجارية لشركات التوريد لمحطات الكهرباء والغاز والسكة الحديد والمترو والمونوريل ومعدات الحفر العملاقة ومحطات تحلية المياة .
كل هذه الشركات والدول سوف تحصل علي حقوقها بالكامل من موارد السياحة والصادرات والخدمات اللوجستيه ..
ومش عارفين ياشطار إن ٣٠٪ من الديون جاءت من المؤسسات الدولية مثل البنك الدولي للتنمية والبنك الآسيوي للتنمية والبنك العربي للتنمية والصندوق العربي للتنمية والبنك الإفريقي للتنمية وبنك الأوبك للتنمية . كل هذه القروض حصلت عليها مصر بآجال طويلة المدي ٣٠ سنة ومعدلات فائدة لا تتجاوز ٤٪ .
وأعتقد أن نصف مليار دولار كاف سنويا لسداد الأقساط والفوائد لكل هذه المؤسسات .
القسم الثالث قروض حكومية من حكومة لحكومة مثل قرض مشروع محطة الضبعة النووية : قيمته ٢٩ مليار دولار . ويسدد من عائدات السياحة الروسية والخدمات اللوجستيه للسفن الروسية المارة بقناة السويس .
قرض المتحف الكبير وقيمته ٢ مليار دولار يسدد علي عشر سنوات .
قروض من الحكومة الصينية ويسدد خدمات وأقساط ..
هل مازالت القضية قائمة أم هي لعبة اللهو الخفي ضد مصر ..
إشجونا مرة أخري بدعواتكم السخيفة ..",2026-01-11
الريال السعودي بـ 1262 جنيه النهاردة,https://elbashayer.com/%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d9%84-%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a-%d8%a8%d9%80-12-62-%d8%ac%d9%86%d9%8a%d9%87-%d8%a7%d9%84%d9%86%d9%87%d8%a7%d8%b1%d8%af%d8%a9/,elbashayer.com,"الريال السعودي بـ 12.62 جنيه النهاردة
سعر الريال السعودى فى البنك الأهلى المصرى
12.54 جنيه للشراء.
12.62 جنيه للبيع.
سعر الريال السعودى فى بنك مصر
12.54 جنيه للشراء.
12.62 جنيه للبيع.
سعر الريال السعودى فى بنك الإسكندرية
12.56 جنيه للشراء.
12.60 جنيه للبيع.
سعر الريال السعودى فى البنك التجارى الدولى cib
12.56 جنيه للشراء.
12.61 جنيه للبيع.",2026-01-11
الدولار ثابت عند 4723 جنيه من اول امس الاجازة السبب,https://elbashayer.com/%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d8%ab%d8%a7%d8%a8%d8%aa-%d8%b9%d9%86%d8%af-47-23-%d8%ac%d9%86%d9%8a%d9%87-%d9%85%d9%86-%d8%a7%d9%88%d9%84-%d8%a7%d9%85%d8%b3-%d8%a7%d9%84%d8%a7%d8%ac%d8%a7/,elbashayer.com,"اليوم السبت عطلة رسمية في البنوك وعشان كدة الدولار لم يتغير منذ الخميس الماضي.
سعر الدولار في البنك الأهلي المصري
47.23 جنيه للشراء.
47.33 جنيه للبيع.
سعر الدولار في بنك مصر
47.23 جنيه للشراء.
47.33 جنيه للبيع.
سعر الدولار في بنك الإسكندرية
47.18 جنيه للشراء.
47.28 جنيه للبيع.
سعر الدولار في البنك التجاري الدولي “cib”
47.22 جنيه للشراء.
47.32 جنيه للبيع.
سعر الدولار في مصرف أبو ظبي الإسلامي
47.24 جنيه للشراء.",2026-01-11
كذب المنجمون حتى لو قطط توقعات نيمبوس تنهار أمام الفراعنة,https://elbashayer.com/%d9%83%d8%b0%d8%a8-%d8%a7%d9%84%d9%85%d9%86%d8%ac%d9%88%d9%86-%d8%ad%d8%aa%d9%89-%d9%84%d9%88-%d9%83%d8%a7%d9%86%d9%88%d8%a7-%d9%82%d8%b7%d8%b7-%d8%aa%d9%88%d9%82%d8%b9%d8%a7%d8%aa-%d9%86%d9%8a/,elbashayer.com,"نجح منتخب مصر في التأهل إلى نصف نهائي بطولة كأس الأمم الإفريقية بعد الفوز على حامل اللقب منتخب كوت ديفوار بنتيجة 3-2 للفراعنة، ضمن منافسات الدور ربع النهائي من بطولة كأس الأمم الإفريقية 2025.
وكان رواد مواقع التواصل الاجتماعي، قد تداولوا فيديو للقط الشهير نيمبوس، الذي اشتهر بتوقع نتائج المباريات الكبرى، حيث ظهر وهو يتنبأ بفوز منتخب كوت ديفوار على حساب منتخب مصر، في المواجهة المرتقبة بينهما ضمن منافسات الدور ربع النهائي لبطولة كأس الأمم الإفريقية المقامة حاليًا في المغرب.
ادعاء علم الغيب
وعن حقيقة معرفة القط بالتنبؤ بالمستقبل، قالت الدكتورة فتحية الحنفي، أستاذ الفقه بجامعة الأزهر، إنَّه من المعلوم شرعًا أنَّ من يدعي علم الغيب حرام شرعًا، لأن معرفة الغيبيات أمر لا يعلمه إلا الله سبحانه وتعالى، فلا يجوز لأي إنسان أو مخلوق الادعاء بعلم الغيب.
واستدلت «الحنفي» في تصريح صحفي، بما روِي عن أبي مسعود رضي الله عنه: ««أن رسول الله -صلى الله عليه وسلم- عن ثمن البيع وحلوان الكاهن وأمر البغي»، والمقصود بـ«حلوان الكاهن»: أي ما يتخذه العراف في ادعاء علمه للغيب مقابل المال.
وأوضحت العالمة الأزهرية، أن الحيوانات لا تنطق ولا تتكلم، ولكن قد تصدر عنها حركات تعكس ما تشعر به، وقال الله تعالى: «وَإِن مِّن شَيْءٍ إِلَّا يُسَبِّحُ بِحَمْدِهِ وَلَٰكِن لَّا تَفْقَهُونَ تَسْبِيحَهُمْ ۗ إِنَّهُ كَانَ حَلِيمًا غَفُورًا» (الإسراء: 44).
وتابعت: أن الادعاء بأن هناك قطًّا يتنبأ بعلم الغيب مستحيل منطقيًا، لأن القط لا ينطق، ولا أحد يترجم إشاراته بدقة لتأكيد معرفة الغيب، مضيفة: أن أي تكهنات تصدر عن إنسان أو حيوان لا يؤخذ بها ولا تصدق، حتى لو صادف وحدثت كما توقعوا، وذلك لليقين التام بأن الغيبيات لا يعلمها إلا الله سبحانه وتعالى، قال الله تعالى: «يَسْأَلُونَكَ عَنِ السَّاعَةِ أَيَّانَ مُرْسَاهَا ۖ قُلْ إِنَّمَا عِلْمُهَا عِندَ رَبِّي» (الأعراف: 187).
وأكدت أن النبي -صلى الله عليه وسلم- لا يعلم الغيب إلا ما علمه الله، وأن الحيوانات قد تدرك بعض الأمور بحواسها وقدراتها الفطرية، مثل استشعار تغيّرات جوية أو زلزالية، وهذا ليس علمًا بالغيب.
واختتمت أستاذ الفقه بجامعة الأزهر، بأن الغيب لا يعلمه إلا الله الواحد الأحد، فاطر السماوات والأرض، وأن الادعاء بعكس ذلك هو كذب وافتراء.",2026-01-11
ظاهرة الديجافو هل شعرت بتكرار موقف معك من قبل جبنالك التفسير العلمي,https://elbashayer.com/%d8%b8%d8%a7%d9%87%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d9%8a%d8%ac%d8%a7%d9%81%d9%88-%d9%87%d9%84-%d8%b4%d8%b9%d8%b1%d8%aa-%d8%a8%d8%aa%d9%83%d8%b1%d8%a7%d8%b1-%d9%85%d9%88%d9%82%d9%81-%d9%85%d8%b9%d9%83/,elbashayer.com,"أكدت الدكتورة شيماء البهي، أستاذ مساعد الأدوية والسموم وعلم الأعصاب السلوكي بكلية الصيدلة، أن ظاهرة الديجافو (الشعور بأن الموقف تكرر من قبل) ليست مرتبطة بما يُتداول عن رؤيتها أثناء وجود الإنسان في رحم الأم، مشددة على أن هذه التفسيرات غير علمية وتنتمي إلى النظريات الروحانية فقط.
وأضافت شيماء البهي، أن التفسير العلمي للديجافو يرجع إلى خلل مؤقت في كهرباء المخ داخل منطقة معينة مسؤولة عن الإحساس بالألفة.
وأوضحت أن من بين النظريات الشائعة والخاطئة، الاعتقاد بأن المخ يقوم بتسجيل الحدث الحالي مرتين في نفس الوقت، مؤكدة أن هذا التفسير غير دقيق علميًا، مشيرة إلى أن الفارق بين تسجيل التجربة كحدث حي وتخزينها كذكرى قد لا يتجاوز أجزاء من الثانية.
وتابعت أن الإنسان قد يكون موجودًا في مكان معين، لكن المخ يسجل المشهد مرتين بشكل متقارب جدًا، ما يولد إحساسًا قويًا بأن هذا الموقف حدث سابقًا بكل تفاصيله، رغم أنه يحدث للمرة الأولى.
وأشارت إلى أن الديجافو قد يكون مخيفًا للبعض، خاصة أصحاب الحساسية الانفعالية، إلا أنه في الغالب لحظي ولا يستمر طويلًا، موضحة أن السبب يعود إلى أن المنطقة الأمامية في المخ المسؤولة عن التخطيط والتفكير الواعي تعمل ببطء نسبي مقارنة بالذاكرة والمسارات الحسية، ما يؤدي إلى ارتباك مؤقت في الإحساس بالواقع.
وحذرت الدكتورة شيماء البهي من أن الديجافو قد يتحول إلى مؤشر مرضي في حالات نادرة، خاصة إذا كان متكررًا بشكل مبالغ فيه ومصحوبًا بأعراض أخرى مثل القيء، فقدان الوعي، أو الصداع النصفي الشديد.",2026-01-11
إحصائية صادمة 30  من السيدات يضربن أزواجهن,https://elbashayer.com/%d8%a5%d8%ad%d8%b5%d8%a7%d8%a6%d9%8a%d8%a9-%d8%b5%d8%a7%d8%af%d9%85%d8%a9-30-%d9%85%d9%86-%d8%a7%d9%84%d8%b3%d9%8a%d8%af%d8%a7%d8%aa-%d9%8a%d8%b6%d8%b1%d8%a8%d9%86-%d8%a3%d8%b2%d9%88%d8%a7%d8%ac/,elbashayer.com,"علق الدكتور جمال فرويز، استشاري الطب النفسي، على أن هناك 30 % من السيدات المتزوجات يضربن الأزواج، وأن هناك احصائية منشورة بهذه الأرقام.
وقال استشاري الطب النفسي، إنه بالفعل هذا الأمر موجود وأن الزوجات التي يضربن أزواجهن، يكونوا بصفات معينة، منها أن الزوجة بصحة قوية عن الرجل، وأن هناك حالات تكون بسبب تناول الزوج للمواد المخدرة، ويقوم بسرقة الأموال من زوجته وبعد ذلك تقوم بضربه.
وأضاف استشاري الطب النفسي، أن من بين السيدات اللواتي يضربن الأزواج، هي من تستقوي بأفراد أسرتها، وأن أحد أفراد أسرتها يعيش بجوارها.
ولفت إلى أن النوع الرابع يكون هناك بعض السيدات تعاني من أمراض نفسية وتقوم بضرب الزوج، في حالة عدم الحصول على العلاج، وأن هناك سيدات تضرب الزوج  بسبب مرض الزوج وأن النسبة الأخيرة قليلة جدا.",2026-01-11
كفاح محمود يكتب من العراق  حين تصبح المكونات العدو الأقرب,https://elbashayer.com/%d9%83%d9%81%d8%a7%d8%ad-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d9%8a%d9%83%d8%aa%d8%a8-%d9%85%d9%86-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d8%ad%d9%8a%d9%86-%d8%aa%d9%8f%d8%b5%d8%a8%d8%ad-%d8%a7%d9%84/,elbashayer.com,"حين تُصبح المكوّنات العدو الأقرب!
كفاح محمود
كاتب سياسي ومناضل كردي
في منطقتنا مفارقة تُشبه الكوميديا السوداء: أنظمةٌ تُظهر براعةً مذهلة في فتح القنوات مع خصومها الخارجيين، وتُتقن لغة الصفقات حين يتعلق الأمر بالخارج… لكنها تتلعثم وتتصلّب وتُفرط في التعقيد عندما يصل الحديث إلى شعوبها ومكوّناتها، كأن المصالحة مع الآخر البعيد أسهل من التفاهم مع الشريك القريب، وكأن الدولة لا تُدار كمظلّة مواطنة، بل كحلبة لإدارة التناقضات وتأجيل الحلول.
لننظر إلى المشهد بلا رتوش، في سوريا، وبينما تُرفع شعارات الوحدة وإعادة البناء، تتواصل اليوم في حلب أحداثٌ مأساوية: نزوحٌ جديد، أحياءٌ تتبدّل السيطرة عليها تحت ضغط السلاح، وقلقٌ جماعي من تكرار دورات الانتقام والعقاب الجماعي، والأشدّ ألمًا أن الإدارة السورية الجديدة تُظهر مرونةً محسوبة حين يتصل الأمر بخصوم الخارج أو بتفاهمات الضرورة، لكنها تُحسن استخدام لغة الشروط الأمنية حين تُطرح أسئلة الشراكة الداخلية.
وقبل حلب، كانت العلاقة مع الدروز والعلويين شاهدًا إضافيًا على اختلال البوصلة: بدل بناء عقد مواطنة يطمئن الجميع، تتقدّم لغة التخوين والفرز الاجتماعي، فتتعاظم المخاوف، وتُؤجَّل المصالحة، ويُستبدل الحوار الحقيقي بإدارة أزمة طويلة الأمد، أما مع الكورد، فتتكرر المعادلة ذاتها: مطالبُ بالحقوق والاعتراف والضمانات تُقابل بالتماهل والتشدد، وكأن الداخل لا يستحق ما يُمنح للخارج من حسابات باردة.
وفي العراق، تُدار العلاقات مع واشنطن ضمن مصالح وتشابكات معروفة، لكن حين يصل الملف إلى إقليم كوردستان وحقوقه الدستورية ولقمة عيش مواطنيه، تُستولد إشكاليات لا تنتهي: رواتبٌ تُقطع أو تُؤجَّل، وميزانياتٌ تُستخدم كورقة ضغط، وخطابٌ سياسي يُزايد على الشراكة بدل أن يصونها، ومع صعود التيارات الطائفية، يتحوّل الإقليم من شريكٍ دستوري إلى خصمٍ داخلي، وتصبح لغة الحقوق أقل حضورًا من لغة المناكفة والابتزاز.
ثم تأتي تركيا وإيران كنسختين متقاربتين في جوهر السلوك: مرونةٌ واسعة مع من يسمّونهم أعداء حين تتطلب المصالح ذلك، وخشونةٌ مفرطة حين يتعلق الأمر بالكورد وغيرهم داخل الحدود أو حولها، تركيا قد تُدير علاقاتٍ معقّدة وتفاهماتٍ إقليمية متغيّرة، لكنها كثيرًا ما تعود في ملف الكورد إلى مربع الأمننة بدل المواطنة، وإيران، في لحظات الحاجة، تُجيد لغة التفاوض والتهدئة مع الخارج، لكنها تُضيّق على الداخل حين تتصل المسألة بالحقوق والتمثيل والحريات.
السؤال إذن ليس: لماذا تتفاوض هذه الأنظمة؟ فالتفاوض أداة دولة وقد يكون ضرورة، السؤال الأدق: لماذا تتحول مطالب الداخل إلى تهديد وجودي، بينما يُعامل الخارج كطرف يمكن احتواؤه أو مقايضته؟ ولماذا يُقدَّم الأمن ذريعةً دائمة لتعليق السياسة وتعطيل الشراكة وشيطنة أي اختلاف؟
الجواب غالبًا يرتبط بفلسفة الحكم، الخارج يُدار بمعادلات مصالح وضمانات وأوراق ضغط، ثم اتفاق أو تهدئة، أما الداخل فيطلب حقوقًا واعترافًا وتوزيعًا عادلًا للسلطة والثروة ضمن دولة مواطنة، وهذه مطالب إن تحققت تُضعف منطق السلطة المطلقة، وتُقلّص نفوذ الأجهزة، وتُربك شبكات الزبائنية والامتيازات، وتفتح باب المساءلة؛ لذلك تُفضّل بعض الأنظمة إبقاء الداخل في حالة نزاع مُدار: أزمة لا تنتهي، ملف لا يُغلق، وتفاهمٌ بلا سقف.
الخلاصة المُرّة: عندما يصبح المواطن آخر الأولويات، تتحول المكوّنات إلى شماعات، وتغدو الدولة ساحة صراع دائم بدل أن تكون مظلة جامعة، والمخرج ليس في مزيد من الشعارات، بل في قاعدة بسيطة: اعتراف متبادل، شراكة دستورية واضحة، ومؤسسات تقيس الولاء بالكفاءة لا بالهوية، حينها فقط يصبح الداخل أولى بالاتفاق من الخارج… ويعود الوطن إلى أصحابه.",2026-01-11
تحركات نيابية جديدة دعم لأصحاب المعاشات في ملف الإيجار القديم,https://elbashayer.com/%d8%aa%d8%ad%d8%b1%d9%83%d8%a7%d8%aa-%d9%86%d9%8a%d8%a7%d8%a8%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%af%d8%b9%d9%85-%d9%84%d8%a3%d8%b5%d8%ad%d8%a7%d8%a8-%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%b4/,elbashayer.com,"قانون الإيجار القديم عاد لصدارة الاهتمام النيابي قبل بدء الفصل التشريعي الجديد، وسط تحركات لتعديل بعض بنوده بما يحقق توازنًا بين حقوق الملاك والاعتبارات الاجتماعية للمستأجرين، خاصة الفئات الأضعف.
وكشف النائب أكمل فاروق، وكيل لجنة الإسكان بمجلس الشيوخ، عن التقدم بمقترح تشريعي يستثني المستأجر الأصلي وزوجته من الإخلاء، على أن تقتصر مدد الإخلاء من 5 إلى 7 سنوات على الأبناء والأحفاد فقط، حفاظًا على استقرار كبار السن وأصحاب المعاشات.
وفيما يخص القيمة الإيجارية، شدد فاروق على رفض الزيادات الموحدة، مطالبًا بربط الزيادة بظروف كل حالة اجتماعيًا واقتصاديًا، من خلال لجان حصر تشارك فيها وزارة التضامن لتحديد زيادة عادلة لا تضر محدودي الدخل.
من جانبه، أكد النائب إيهاب منصور أن أصحاب المعاشات في مقدمة الفئات المتضررة من تطبيق القانون، إلى جانب المرأة المعيلة وذوي الإعاقة، مطالبًا بتدخل الدولة لتحمل الزيادة الإيجارية عن هذه الفئات مؤقتًا، لحين توفير وحدات سكنية بديلة، لضمان تطبيق عادل ومستقر للقانون.",2026-01-11
بكري مجلس النواب القادم هيحاسب الحكومة إن أخطأت,https://elbashayer.com/%d8%a8%d9%83%d8%b1%d9%8a-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d8%a7%d9%84%d9%82%d8%a7%d8%af%d9%85-%d9%87%d9%8a%d8%ad%d8%a7%d8%b3%d8%a8-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85/,elbashayer.com,"قال الإعلامي مصطفى بكري، إن هناك أمل كبير لدى الشعب المصري في مجلس النواب القادم، خاصة مع ترشح عدد من القامات الكبيرة التي تحظى بالاحترام والتقدير، مشيراً إلى أن الرئيس السيسي له الحق الدستوري في تعيين 28 اسمًا ضمن مجلس النواب.
وأضاف مصطفى بكري خلال برنامج حقائق وأسرار المذاع على قناة صدى البلد أن دور الانعقاد السادس قد انتهى، وأن الجميع الآن بانتظار تحديد موعد انعقاد المجلس لممارسة مهامه التنظيمية والبرلمانية، مع توقع وجود جدل ونقاش واستجوابات لمحاسبة الحكومة إذا قصرت، معلقا: مجلس النواب هيحاسب الحكومة إن أخطأت.. وهيكون فيه تحرك برلماني وسياسي كبير.
وأشار إلى أن مصر منذ تولي الرئيس الحكم في يونيو 2014، حرصت على تنفيذ الاستحقاقات الدستورية، بدءاً بانتخابات مجلس النواب 2015، وصولاً لتعديلات 2019 التي أنشأت مجلس الشيوخ، مؤكداً أن المجلس الجديد سيكون منصة للحراك البرلماني والسياسي ومحاسبة الحكومة عند الحاجة.",2026-01-11
شركة النادي الأهلي دخلت نشاط الحج والعمرة مكسب بالهبل,https://elbashayer.com/%d8%b4%d8%b1%d9%83%d8%a9-%d8%a7%d9%84%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%a3%d9%87%d9%84%d9%8a-%d8%af%d8%ae%d9%84%d8%aa-%d9%86%d8%b4%d8%a7%d8%b7-%d8%a7%d9%84%d8%ad%d8%ac-%d9%88%d8%a7%d9%84%d8%b9/,elbashayer.com,تعلن شركة النادي الأهلي للخدمات الرياضيه عن برامج العمره لشهر شعبان ورمضان..,2026-01-11
